student_id,gender,age,study_hours,attendance,previous_score,assignments_completed,internet_access,extracurricular,final_grade,performance
14292,Male,21,7,59,88,8,Yes,Yes,65,Good
14293,Male,21,4,73,63,9,No,Yes,60,Average
14294,Female,16,10,60,54,6,No,No,69,Good
14295,Male,16,5,94,63,8,No,No,67,Good
14296,Female,20,5,96,96,3,No,No,81,Excellent
14297,Male,19,2,73,84,4,Yes,No,66,Good
14298,Male,21,6,66,89,1,Yes,No,68,Good
14299,Female,16,5,96,62,10,Yes,Yes,75,Good
14300,Female,19,6,79,89,2,No,Yes,70,Good
14301,Female,17,7,100,62,8,No,No,70,Good
14302,Male,19,1,82,45,0,No,No,49,Poor
14303,Female,16,5,72,98,9,Yes,No,70,Good
14304,Male,22,2,78,82,6,No,No,58,Average
14305,Female,20,1,80,66,5,Yes,No,55,Average
14306,Male,19,5,86,97,8,No,No,78,Good
14307,Female,19,8,92,72,1,No,No,75,Good
14308,Male,22,10,68,81,5,Yes,No,81,Excellent
14309,Male,16,7,55,62,10,Yes,No,65,Good
14310,Female,19,7,80,94,1,Yes,Yes,67,Good
14311,Male,22,10,54,41,8,No,Yes,62,Average
14312,Female,19,10,68,64,10,No,Yes,72,Good
14313,Female,19,7,60,79,5,Yes,Yes,59,Average
14314,Female,17,1,72,45,3,Yes,No,36,Poor
14315,Male,22,3,70,83,10,No,No,67,Good
14316,Male,17,4,52,74,8,No,Yes,58,Average
14317,Female,18,1,80,45,3,Yes,Yes,48,Poor
14318,Male,18,3,63,94,5,No,No,63,Average
14319,Female,16,5,88,45,7,Yes,No,69,Good
14320,Male,21,8,96,57,0,Yes,No,61,Average
14321,Female,18,3,52,44,1,No,Yes,33,Poor
14322,Male,22,7,59,53,6,No,Yes,62,Average
14323,Female,20,7,63,67,0,No,No,57,Average
14324,Male,22,1,99,92,7,No,No,60,Average
14325,Male,16,1,52,84,5,Yes,Yes,45,Poor
14326,Male,19,8,77,89,1,Yes,No,80,Excellent
14327,Female,20,4,90,75,10,Yes,No,78,Good
14328,Male,18,9,95,44,2,No,No,68,Good
14329,Female,18,7,65,63,3,Yes,No,68,Good
14330,Female,17,9,68,44,1,Yes,No,58,Average
14331,Female,17,10,67,90,6,No,Yes,72,Good
14332,Female,22,2,64,76,3,No,Yes,43,Poor
14333,Male,20,3,97,91,5,Yes,Yes,80,Excellent
14334,Male,17,3,83,44,6,Yes,Yes,53,Average
14335,Male,22,3,86,56,10,Yes,No,67,Good
14336,Male,21,1,80,75,10,No,Yes,67,Good
14337,Male,18,8,96,71,5,Yes,No,72,Good
14338,Female,20,1,70,40,7,Yes,Yes,42,Poor
14339,Male,20,3,58,86,3,No,No,61,Average
14340,Male,20,4,76,55,1,No,No,43,Poor
14341,Male,21,4,89,94,0,Yes,No,64,Average
14342,Female,17,9,86,50,4,Yes,Yes,73,Good
14343,Male,17,8,66,70,6,Yes,No,75,Good
14344,Male,20,5,96,42,10,No,Yes,71,Good
14345,Male,19,2,56,64,1,No,No,37,Poor
14346,Male,18,3,78,40,0,No,Yes,41,Poor
14347,Male,18,1,93,100,9,No,Yes,74,Good
14348,Male,20,4,67,100,7,No,No,59,Average
14349,Female,22,3,89,45,4,No,No,49,Poor
14350,Female,16,9,85,66,0,Yes,No,63,Average
14351,Male,17,3,63,72,9,No,Yes,59,Average
14352,Male,21,1,90,97,10,Yes,Yes,73,Good
14353,Male,22,1,55,86,8,No,Yes,46,Poor
14354,Male,17,7,96,81,7,No,Yes,73,Good
14355,Male,20,4,92,45,0,Yes,Yes,52,Average
14356,Male,16,4,70,70,4,Yes,Yes,57,Average
14357,Male,18,8,78,40,7,Yes,Yes,57,Average
14358,Male,21,10,61,75,7,Yes,Yes,75,Good
14359,Female,21,1,64,96,1,No,Yes,44,Poor
14360,Female,21,1,82,67,3,Yes,Yes,57,Average
14361,Female,21,6,85,91,8,No,No,74,Good
14362,Male,18,1,78,72,8,No,No,50,Average
14363,Male,22,2,86,49,9,Yes,Yes,66,Good
14364,Male,19,4,52,52,5,No,Yes,41,Poor
14365,Male,17,7,56,91,6,No,Yes,66,Good
14366,Female,17,10,78,83,9,Yes,No,93,Excellent
14367,Male,16,6,76,85,5,Yes,Yes,67,Good
14368,Female,18,2,71,71,7,No,Yes,50,Average
14369,Female,21,5,57,93,6,Yes,Yes,72,Good
14370,Female,21,2,60,52,2,Yes,Yes,50,Average
14371,Female,21,1,86,88,2,No,No,65,Good
14372,Male,21,4,80,51,2,No,No,44,Poor
14373,Female,22,6,73,79,0,Yes,No,62,Average
14374,Female,19,2,64,42,8,Yes,No,54,Average
14375,Male,21,3,95,84,0,Yes,No,64,Average
14376,Male,21,8,56,64,7,Yes,No,61,Average
14377,Male,22,7,53,76,5,Yes,Yes,64,Average
14378,Male,17,1,75,70,9,No,No,61,Average
14379,Male,17,2,74,70,1,No,No,54,Average
14380,Male,22,4,65,87,9,Yes,No,64,Average
14381,Female,21,9,62,86,7,No,Yes,78,Good
14382,Female,20,3,91,85,5,No,No,62,Average
14383,Female,17,5,54,64,1,No,No,48,Poor
14384,Male,17,4,86,62,1,No,No,57,Average
14385,Female,22,9,67,73,1,Yes,Yes,74,Good
14386,Female,21,4,63,56,4,Yes,No,51,Average
14387,Female,20,10,59,65,5,No,No,64,Average
14388,Male,22,10,81,47,10,Yes,Yes,68,Good
14389,Male,16,4,64,47,0,Yes,Yes,52,Average
14390,Male,21,4,99,64,1,Yes,Yes,64,Average
14391,Male,16,7,88,47,7,Yes,Yes,67,Good
14392,Female,18,6,53,46,1,No,Yes,52,Average
14393,Female,19,4,82,48,5,Yes,Yes,64,Average
14394,Male,21,7,50,46,3,Yes,No,52,Average
14395,Female,16,2,90,57,9,Yes,No,54,Average
14396,Female,19,8,100,79,3,Yes,Yes,85,Excellent
14397,Male,16,6,65,100,6,Yes,Yes,76,Good
14398,Male,21,6,55,86,3,No,Yes,66,Good
14399,Male,20,3,72,61,10,Yes,No,64,Average
14400,Male,21,7,55,98,5,Yes,Yes,75,Good
14401,Female,17,4,56,69,2,No,Yes,48,Poor
14402,Male,21,2,86,99,0,Yes,Yes,62,Average
14403,Female,17,5,84,56,10,No,Yes,58,Average
14404,Female,16,4,50,90,0,No,Yes,60,Average
14405,Female,18,10,90,79,9,Yes,No,84,Excellent
14406,Male,17,9,93,78,8,Yes,No,89,Excellent
14407,Male,20,2,93,74,9,No,No,61,Average
14408,Male,19,10,58,80,5,No,No,67,Good
14409,Female,20,4,50,63,6,No,No,45,Poor
14410,Female,21,8,61,88,6,No,Yes,71,Good
14411,Male,17,3,50,79,7,No,No,61,Average
14412,Male,20,1,62,53,1,No,Yes,46,Poor
14413,Female,17,6,97,91,1,No,No,75,Good
14414,Male,19,6,100,54,3,Yes,No,59,Average
14415,Female,22,8,91,84,3,Yes,Yes,76,Good
14416,Female,21,2,55,84,7,Yes,No,55,Average
14417,Female,19,8,95,45,2,No,Yes,57,Average
14418,Male,18,6,69,62,9,No,Yes,64,Average
14419,Male,20,2,52,82,10,No,No,55,Average
14420,Male,20,8,94,40,9,Yes,No,70,Good
14421,Male,16,10,84,97,0,Yes,Yes,88,Excellent
14422,Male,20,1,65,55,8,Yes,No,44,Poor
14423,Female,17,8,86,42,3,Yes,Yes,61,Average
14424,Male,21,4,90,90,0,No,Yes,57,Average
14425,Male,20,10,57,58,10,No,Yes,68,Good
14426,Female,21,9,74,93,0,No,No,69,Good
14427,Female,19,3,73,76,4,No,Yes,50,Average
14428,Female,16,3,98,71,0,Yes,Yes,64,Average
14429,Female,22,3,84,64,5,No,Yes,54,Average
14430,Male,21,7,78,93,1,No,No,78,Good
14431,Female,20,5,94,91,8,Yes,No,75,Good
14432,Male,18,6,72,45,8,Yes,No,59,Average
14433,Female,17,4,60,89,8,Yes,Yes,60,Average
14434,Female,16,1,78,52,0,No,No,44,Poor
14435,Female,22,2,90,96,3,Yes,No,62,Average
14436,Male,22,7,67,50,1,Yes,No,58,Average
14437,Male,22,5,72,72,8,Yes,Yes,73,Good
14438,Male,21,8,64,56,3,Yes,Yes,69,Good
14439,Female,17,3,52,92,3,Yes,No,61,Average
14440,Male,17,6,68,83,4,Yes,No,64,Average
14441,Male,20,1,63,63,1,No,No,45,Poor
14442,Male,18,8,70,87,7,No,Yes,79,Good
14443,Female,19,9,74,51,7,No,No,72,Good
14444,Female,17,5,74,75,2,Yes,No,59,Average
14445,Female,16,1,66,53,4,No,No,45,Poor
14446,Female,22,9,75,41,10,Yes,No,66,Good
14447,Female,18,10,86,75,6,Yes,Yes,81,Excellent
14448,Female,16,9,85,84,0,No,Yes,73,Good
14449,Female,16,7,93,70,3,No,Yes,66,Good
14450,Female,21,3,50,53,6,No,No,39,Poor
14451,Male,20,3,52,44,6,No,No,47,Poor
14452,Male,22,9,94,60,7,No,No,74,Good
14453,Female,21,4,100,58,1,No,No,55,Average
14454,Male,16,7,99,62,10,No,Yes,74,Good
14455,Female,22,9,92,92,4,No,Yes,78,Good
14456,Female,20,6,92,93,9,No,Yes,74,Good
14457,Female,18,9,60,71,6,Yes,Yes,65,Good
14458,Female,20,9,100,88,2,Yes,Yes,81,Excellent
14459,Male,21,1,78,73,9,No,No,60,Average
14460,Male,22,9,73,44,6,No,Yes,64,Average
14461,Male,18,6,66,52,9,No,Yes,66,Good
14462,Male,22,6,61,98,8,No,Yes,63,Average
14463,Female,22,5,96,64,8,Yes,Yes,68,Good
14464,Female,21,4,92,87,2,Yes,Yes,63,Average
14465,Female,17,9,95,75,0,Yes,Yes,72,Good
14466,Male,20,7,86,48,2,Yes,Yes,56,Average
14467,Female,17,2,88,45,0,Yes,No,51,Average
14468,Female,17,2,69,64,7,No,Yes,56,Average
14469,Male,19,3,100,79,5,Yes,Yes,69,Good
14470,Female,19,5,53,42,8,No,Yes,55,Average
14471,Female,17,1,80,63,2,No,No,46,Poor
14472,Male,17,9,92,40,3,Yes,Yes,73,Good
14473,Male,22,2,64,84,10,Yes,No,66,Good
14474,Male,17,10,50,66,3,No,No,55,Average
14475,Female,21,4,75,54,5,Yes,No,64,Average
14476,Male,18,3,77,57,9,Yes,Yes,66,Good
14477,Male,17,3,88,86,10,No,No,69,Good
14478,Male,18,8,63,83,6,Yes,Yes,76,Good
14479,Male,20,5,94,56,0,No,No,58,Average
14480,Male,18,2,52,75,6,Yes,No,55,Average
14481,Male,17,10,89,41,6,No,Yes,63,Average
14482,Male,18,10,71,75,9,Yes,No,86,Excellent
14483,Female,20,6,74,51,5,Yes,No,64,Average
14484,Female,19,7,63,70,2,No,Yes,52,Average
14485,Female,21,9,52,81,3,No,No,70,Good
14486,Male,21,1,80,72,3,No,Yes,51,Average
14487,Female,20,4,67,87,8,Yes,Yes,66,Good
14488,Male,16,3,71,90,8,No,No,65,Good
14489,Male,16,4,81,89,4,Yes,Yes,64,Average
14490,Male,20,2,90,98,0,No,Yes,60,Average
14491,Male,21,2,99,99,3,Yes,Yes,69,Good
14492,Female,20,2,51,80,7,No,Yes,58,Average
14493,Female,17,9,84,58,7,Yes,No,83,Excellent
14494,Female,20,6,88,56,2,Yes,No,60,Average
14495,Male,21,1,82,50,1,Yes,No,40,Poor
14496,Female,22,10,96,87,2,Yes,Yes,77,Good
14497,Female,22,9,68,66,6,No,No,64,Average
14498,Male,21,2,84,50,3,Yes,No,49,Poor
14499,Female,21,8,95,76,7,No,Yes,77,Good
14500,Female,17,2,90,93,7,No,Yes,71,Good
14501,Female,18,7,56,59,9,Yes,No,72,Good
14502,Female,20,5,73,82,2,Yes,Yes,61,Average
14503,Male,18,4,72,57,0,Yes,No,49,Poor
14504,Male,21,8,67,88,8,Yes,Yes,82,Excellent
14505,Female,19,7,99,87,0,No,No,78,Good
14506,Male,16,2,74,55,8,No,No,51,Average
14507,Male,20,7,98,97,8,No,No,76,Good
14508,Female,18,6,52,72,2,Yes,No,56,Average
14509,Male,22,3,100,95,6,Yes,No,73,Good
14510,Male,18,7,71,74,9,Yes,Yes,79,Good
14511,Female,22,1,87,40,1,Yes,Yes,46,Poor
14512,Female,20,1,53,83,3,No,Yes,49,Poor
14513,Female,18,3,99,67,0,Yes,No,67,Good
14514,Male,21,2,71,45,8,Yes,Yes,50,Average
14515,Female,21,1,67,54,4,No,No,47,Poor
14516,Female,20,2,63,45,6,Yes,Yes,43,Poor
14517,Female,16,5,87,74,0,Yes,No,72,Good
14518,Male,22,5,72,71,4,No,No,58,Average
14519,Male,21,3,72,59,4,No,Yes,56,Average
14520,Female,20,8,100,91,7,No,No,86,Excellent
14521,Female,22,8,98,70,9,No,Yes,71,Good
14522,Female,20,1,87,40,9,No,No,51,Average
14523,Female,18,1,73,67,5,No,No,44,Poor
14524,Male,22,2,81,46,8,Yes,Yes,49,Poor
14525,Female,21,1,52,71,8,Yes,No,46,Poor
14526,Female,19,9,81,89,0,Yes,Yes,80,Excellent
14527,Male,18,1,58,71,7,Yes,Yes,51,Average
14528,Female,21,3,74,82,2,Yes,Yes,56,Average
14529,Male,16,8,81,74,6,No,Yes,76,Good
14530,Female,22,7,69,60,8,No,No,69,Good
14531,Female,16,7,51,73,9,Yes,No,67,Good
14532,Male,22,3,69,82,2,Yes,Yes,57,Average
14533,Male,21,6,71,41,9,Yes,Yes,59,Average
14534,Male,19,6,50,91,4,Yes,No,65,Good
14535,Male,19,1,66,40,8,No,No,41,Poor
14536,Male,22,7,72,76,8,No,No,69,Good
14537,Female,17,5,100,76,0,Yes,No,66,Good
14538,Male,17,6,99,89,4,No,Yes,76,Good
14539,Male,20,1,76,55,9,Yes,Yes,53,Average
14540,Male,22,7,77,89,4,No,Yes,65,Good
14541,Female,20,10,90,76,4,No,No,72,Good
14542,Female,21,9,66,82,9,Yes,Yes,83,Excellent
14543,Female,20,2,80,98,6,Yes,Yes,62,Average
14544,Female,17,1,50,90,2,Yes,Yes,54,Average
14545,Female,21,9,76,84,2,Yes,Yes,72,Good
14546,Male,19,6,84,59,3,Yes,Yes,64,Average
14547,Female,18,2,64,67,9,No,Yes,53,Average
14548,Male,21,5,77,58,3,No,Yes,64,Average
14549,Female,19,8,68,71,10,No,Yes,79,Good
14550,Male,20,6,95,61,1,No,No,58,Average
14551,Female,21,5,68,91,6,No,Yes,74,Good
14552,Male,20,3,57,65,10,Yes,Yes,59,Average
14553,Male,22,7,69,49,5,Yes,No,62,Average
14554,Male,17,10,80,56,8,Yes,No,83,Excellent
14555,Female,21,1,75,79,1,No,Yes,51,Average
14556,Female,22,2,81,76,10,Yes,No,72,Good
14557,Female,21,3,86,44,8,No,No,52,Average
14558,Female,19,7,98,49,7,No,Yes,77,Good
14559,Male,18,1,90,89,9,Yes,Yes,65,Good
14560,Male,18,10,98,49,6,Yes,Yes,74,Good
14561,Female,18,2,56,75,10,Yes,Yes,58,Average
14562,Female,17,7,71,64,2,No,Yes,68,Good
14563,Female,19,5,81,59,9,No,No,66,Good
14564,Male,20,4,53,43,6,No,No,40,Poor
14565,Male,20,2,56,46,8,No,No,41,Poor
14566,Male,17,7,70,98,5,Yes,Yes,79,Good
14567,Female,18,2,63,42,1,No,No,34,Poor
14568,Male,16,8,64,80,9,Yes,Yes,83,Excellent
14569,Female,19,6,56,87,5,No,Yes,61,Average
14570,Male,16,8,92,90,0,Yes,Yes,83,Excellent
14571,Female,17,5,94,96,9,No,No,74,Good
14572,Male,18,1,57,81,8,No,Yes,55,Average
14573,Male,18,5,73,50,5,No,Yes,58,Average
14574,Male,21,3,85,41,9,Yes,No,60,Average
14575,Female,18,2,50,60,8,No,Yes,49,Poor
14576,Male,17,10,52,89,7,No,Yes,73,Good
14577,Male,22,7,70,81,6,Yes,Yes,67,Good
14578,Female,20,10,59,87,0,Yes,No,65,Good
14579,Male,16,3,94,45,5,Yes,No,58,Average
14580,Male,21,2,69,77,5,Yes,Yes,57,Average
14581,Female,17,7,76,89,9,Yes,No,76,Good
14582,Female,18,1,71,81,10,Yes,Yes,66,Good
14583,Male,18,1,92,99,9,Yes,No,80,Excellent
14584,Male,19,2,82,59,6,No,Yes,60,Average
14585,Male,19,3,88,89,7,No,No,61,Average
14586,Female,17,2,77,44,0,No,Yes,46,Poor
14587,Female,18,9,87,83,8,No,Yes,86,Excellent
14588,Male,17,3,54,74,1,Yes,No,44,Poor
14589,Female,18,10,81,41,8,Yes,Yes,71,Good
14590,Female,17,5,73,48,7,No,Yes,48,Poor
14591,Male,21,6,51,94,10,No,Yes,76,Good
14592,Female,22,1,85,73,3,Yes,No,57,Average
14593,Female,21,3,88,84,9,Yes,Yes,69,Good
14594,Male,17,7,66,55,8,No,Yes,55,Average
14595,Female,17,3,70,66,4,Yes,No,63,Average
14596,Male,17,8,54,84,6,No,Yes,71,Good
14597,Female,17,10,66,89,5,Yes,Yes,82,Excellent
14598,Male,16,8,96,70,10,No,No,82,Excellent
14599,Male,22,6,57,61,6,No,No,50,Average
14600,Male,17,3,93,74,1,Yes,No,61,Average
14601,Male,19,8,62,86,3,Yes,Yes,66,Good
14602,Male,21,3,69,64,2,No,Yes,44,Poor
14603,Female,16,1,100,80,7,Yes,No,60,Average
14604,Male,16,8,89,63,10,Yes,No,85,Excellent
14605,Female,17,9,96,74,9,No,No,90,Excellent
14606,Female,21,7,80,63,0,No,No,67,Good
14607,Female,21,4,90,78,5,Yes,No,69,Good
14608,Male,16,4,74,53,5,Yes,Yes,57,Average
14609,Female,20,5,70,69,1,Yes,No,56,Average
14610,Male,21,1,91,93,3,No,No,69,Good
14611,Male,17,5,86,49,3,No,No,48,Poor
14612,Female,16,2,61,68,2,Yes,No,44,Poor
14613,Male,19,3,78,66,0,Yes,Yes,55,Average
14614,Female,21,1,75,87,6,Yes,Yes,67,Good
14615,Female,20,2,80,97,0,Yes,Yes,61,Average
14616,Female,22,2,82,80,9,Yes,No,71,Good
14617,Female,21,10,74,71,1,Yes,Yes,76,Good
14618,Male,17,10,59,84,8,Yes,Yes,86,Excellent
14619,Male,21,1,75,40,3,No,Yes,42,Poor
14620,Male,22,10,57,73,0,No,Yes,60,Average
14621,Female,20,10,85,97,0,No,Yes,80,Excellent
14622,Male,21,7,77,41,6,Yes,Yes,62,Average
14623,Female,18,7,82,69,6,Yes,No,79,Good
14624,Male,17,4,92,40,6,No,No,61,Average
14625,Female,21,10,74,40,10,No,No,65,Good
14626,Male,18,3,54,59,2,No,No,38,Poor
14627,Male,18,10,50,42,7,Yes,Yes,70,Good
14628,Male,20,5,55,71,3,No,Yes,61,Average
14629,Male,18,4,93,97,2,No,Yes,77,Good
14630,Male,16,5,75,80,0,No,No,66,Good
14631,Female,20,7,95,74,6,Yes,No,82,Excellent
14632,Female,16,5,64,79,10,Yes,Yes,64,Average
14633,Female,22,7,81,90,6,No,Yes,81,Excellent
14634,Female,20,10,89,60,4,No,No,82,Excellent
14635,Male,21,10,99,49,5,Yes,Yes,78,Good
14636,Female,21,2,58,90,4,No,No,53,Average
14637,Male,20,7,78,48,10,Yes,No,76,Good
14638,Female,16,5,54,83,1,Yes,No,53,Average
14639,Female,16,7,63,60,0,No,No,60,Average
14640,Female,20,10,72,54,10,No,No,75,Good
14641,Male,16,6,88,88,3,Yes,Yes,66,Good
14642,Female,19,8,76,41,7,Yes,No,62,Average
14643,Male,16,4,75,83,8,Yes,No,72,Good
14644,Male,19,3,78,54,10,Yes,Yes,54,Average
14645,Female,21,1,99,95,9,No,No,64,Average
14646,Male,18,3,78,54,2,No,Yes,49,Poor
14647,Female,16,3,65,67,3,No,Yes,51,Average
14648,Male,22,3,80,43,6,Yes,No,52,Average
14649,Female,19,6,65,99,3,Yes,Yes,67,Good
14650,Female,18,2,69,67,2,Yes,Yes,50,Average
14651,Female,22,3,57,91,6,No,No,60,Average
14652,Male,17,10,98,40,3,Yes,No,80,Excellent
14653,Female,19,5,71,91,2,No,Yes,55,Average
14654,Male,19,4,94,62,7,Yes,No,69,Good
14655,Female,19,1,79,79,5,Yes,No,55,Average
14656,Female,16,10,82,50,10,Yes,Yes,84,Excellent
14657,Female,17,6,85,57,6,No,No,67,Good
14658,Female,19,1,98,47,8,No,No,51,Average
14659,Male,18,2,73,40,10,No,Yes,52,Average
14660,Female,20,4,89,69,1,Yes,No,67,Good
14661,Female,19,7,83,93,4,No,No,71,Good
14662,Male,19,3,95,51,1,No,No,53,Average
14663,Female,20,8,69,71,5,Yes,No,67,Good
14664,Female,18,8,90,46,2,Yes,Yes,61,Average
14665,Male,20,6,94,51,9,Yes,No,78,Good
14666,Female,20,7,50,86,4,Yes,No,70,Good
14667,Female,16,6,54,68,0,Yes,Yes,60,Average
14668,Female,21,3,77,72,5,No,Yes,65,Good
14669,Male,18,2,50,47,6,No,Yes,37,Poor
14670,Female,16,7,77,61,4,No,No,63,Average
14671,Male,18,9,55,81,5,No,No,69,Good
14672,Female,19,1,96,63,6,Yes,Yes,61,Average
14673,Male,19,1,78,88,10,No,Yes,64,Average
14674,Male,22,6,79,74,9,Yes,No,78,Good
14675,Male,18,10,91,61,8,Yes,Yes,82,Excellent
14676,Female,16,9,97,67,6,Yes,No,75,Good
14677,Female,18,3,79,76,7,Yes,No,59,Average
14678,Male,21,3,79,75,6,Yes,Yes,65,Good
14679,Female,18,8,69,60,7,Yes,No,69,Good
14680,Male,17,8,72,44,3,Yes,Yes,56,Average
14681,Male,22,2,53,40,7,Yes,No,42,Poor
14682,Female,17,2,57,52,5,No,No,49,Poor
14683,Female,16,2,95,99,3,Yes,Yes,62,Average
14684,Male,17,9,78,40,3,No,No,60,Average
14685,Female,17,7,76,49,0,No,Yes,58,Average
14686,Male,17,3,97,76,6,No,Yes,67,Good
14687,Female,22,10,81,49,8,Yes,No,69,Good
14688,Female,20,2,74,75,6,No,Yes,52,Average
14689,Female,21,6,100,83,0,Yes,No,66,Good
14690,Female,17,9,88,83,8,Yes,No,78,Good
14691,Female,17,6,95,96,1,No,No,73,Good
14692,Female,17,5,86,69,5,Yes,No,66,Good
14693,Female,18,10,71,96,2,No,Yes,79,Good
14694,Male,16,9,82,58,7,Yes,No,68,Good
14695,Male,19,7,63,90,3,No,No,61,Average
14696,Male,18,2,71,77,4,No,Yes,53,Average
14697,Male,17,10,70,97,8,No,No,81,Excellent
14698,Female,16,2,86,75,3,No,Yes,62,Average
14699,Male,22,1,52,61,8,No,No,47,Poor
14700,Male,19,1,86,44,1,No,No,40,Poor
14701,Female,17,3,95,75,7,Yes,No,72,Good
14702,Male,18,8,57,71,5,No,No,56,Average
14703,Male,20,8,83,91,8,Yes,Yes,76,Good
14704,Female,21,10,50,88,10,No,Yes,75,Good
14705,Male,16,7,54,92,9,No,No,67,Good
14706,Female,21,2,79,58,7,No,Yes,52,Average
14707,Female,19,7,55,47,10,No,No,53,Average
14708,Male,21,8,77,64,7,Yes,No,79,Good
14709,Female,22,9,79,47,8,Yes,Yes,66,Good
14710,Female,20,9,64,71,5,No,No,69,Good
14711,Female,20,7,55,96,10,Yes,Yes,73,Good
14712,Female,20,4,69,85,6,No,No,70,Good
14713,Female,16,9,82,62,1,Yes,No,69,Good
14714,Male,17,2,63,71,9,No,Yes,49,Poor
14715,Male,19,8,100,52,5,No,No,76,Good
14716,Male,19,10,63,56,7,No,No,61,Average
14717,Male,17,4,76,96,7,Yes,Yes,76,Good
14718,Male,21,4,81,65,1,Yes,Yes,60,Average
14719,Male,17,4,55,78,0,No,Yes,56,Average
14720,Male,16,1,65,89,10,Yes,No,54,Average
14721,Female,19,4,75,44,0,Yes,Yes,44,Poor
14722,Male,17,3,76,97,0,Yes,No,65,Good
14723,Female,20,7,100,68,6,No,No,75,Good
14724,Male,16,4,67,87,9,No,Yes,71,Good
14725,Female,17,4,79,68,6,Yes,Yes,67,Good
14726,Male,17,2,95,76,4,No,Yes,54,Average
14727,Male,19,6,50,81,8,Yes,No,71,Good
14728,Female,21,7,89,67,7,No,No,73,Good
14729,Male,18,9,100,93,9,No,Yes,88,Excellent
14730,Male,18,7,62,100,4,Yes,No,76,Good
14731,Female,17,4,77,77,9,No,Yes,71,Good
14732,Female,18,1,64,54,5,No,Yes,50,Average
14733,Male,17,7,74,79,1,No,No,68,Good
14734,Male,17,1,71,80,6,Yes,No,65,Good
14735,Male,21,4,81,63,2,Yes,Yes,57,Average
14736,Male,22,2,56,41,2,No,No,34,Poor
14737,Male,19,10,92,63,10,Yes,No,80,Excellent
14738,Male,17,10,86,44,1,No,Yes,57,Average
14739,Female,22,6,59,42,7,No,Yes,53,Average
14740,Female,18,9,91,47,8,No,No,68,Good
14741,Female,19,4,78,85,9,No,Yes,60,Average
14742,Female,17,9,71,95,0,No,No,76,Good
14743,Male,18,2,84,79,0,Yes,No,63,Average
14744,Male,17,3,64,73,8,No,No,62,Average
14745,Male,20,10,83,43,6,Yes,Yes,70,Good
14746,Male,18,6,54,95,7,Yes,Yes,73,Good
14747,Female,16,7,68,78,10,Yes,No,67,Good
14748,Female,16,8,88,99,0,Yes,No,73,Good
14749,Male,19,3,59,100,1,No,Yes,51,Average
14750,Male,17,2,51,50,5,Yes,No,51,Average
14751,Female,22,4,80,78,1,No,No,63,Average
14752,Male,20,5,61,89,7,Yes,Yes,74,Good
14753,Female,18,1,79,61,3,Yes,Yes,44,Poor
14754,Male,22,10,64,80,7,Yes,No,71,Good
14755,Female,21,4,96,54,5,No,No,65,Good
14756,Female,17,7,73,50,0,No,Yes,47,Poor
14757,Male,16,5,92,61,8,Yes,No,75,Good
14758,Female,20,3,84,74,9,Yes,Yes,69,Good
14759,Male,18,6,87,62,10,Yes,Yes,67,Good
14760,Female,20,7,92,77,8,Yes,Yes,76,Good
14761,Female,18,3,52,41,3,Yes,No,33,Poor
14762,Female,20,1,55,88,5,No,Yes,54,Average
14763,Male,21,2,63,45,10,No,Yes,45,Poor
14764,Male,20,3,57,96,4,Yes,No,67,Good
14765,Male,16,9,68,98,6,No,Yes,80,Excellent
14766,Female,19,9,63,97,1,Yes,No,78,Good
14767,Female,19,5,90,85,2,Yes,Yes,71,Good
14768,Female,18,6,66,45,9,Yes,Yes,62,Average
14769,Male,18,5,61,51,7,Yes,No,51,Average
14770,Female,17,9,69,86,8,Yes,No,88,Excellent
14771,Female,16,1,98,45,7,No,Yes,47,Poor
14772,Female,19,8,59,94,6,No,No,70,Good
14773,Female,17,2,85,87,7,No,Yes,67,Good
14774,Female,21,1,82,57,9,Yes,No,57,Average
14775,Female,19,10,75,42,1,No,No,53,Average
14776,Male,22,7,77,51,2,Yes,No,66,Good
14777,Male,20,8,88,47,5,Yes,No,66,Good
14778,Male,20,2,81,87,7,No,Yes,54,Average
14779,Male,20,2,90,67,1,No,No,48,Poor
14780,Male,19,5,87,62,4,No,Yes,66,Good
14781,Male,22,4,92,73,1,Yes,Yes,64,Average
14782,Female,21,2,68,85,0,Yes,Yes,60,Average
14783,Male,20,4,83,100,3,No,Yes,64,Average
14784,Male,17,3,79,81,4,Yes,No,60,Average
14785,Male,18,7,95,54,7,No,No,72,Good
14786,Male,18,4,70,71,6,Yes,No,61,Average
14787,Male,22,2,73,41,3,No,Yes,42,Poor
14788,Female,22,4,83,89,10,No,Yes,73,Good
14789,Female,19,4,98,71,8,Yes,No,73,Good
14790,Male,16,6,90,98,9,No,No,86,Excellent
14791,Female,22,2,79,90,9,No,Yes,66,Good
14792,Male,19,3,56,50,2,No,No,43,Poor
14793,Female,19,2,76,66,0,Yes,Yes,44,Poor
14794,Male,17,7,51,52,0,No,Yes,42,Poor
14795,Female,17,4,74,92,8,Yes,Yes,78,Good
14796,Male,18,8,87,40,10,No,Yes,66,Good
14797,Female,16,10,88,45,5,Yes,Yes,75,Good
14798,Female,19,5,74,100,0,Yes,Yes,76,Good
14799,Female,18,4,61,74,10,Yes,Yes,72,Good
14800,Female,18,5,95,82,1,No,Yes,65,Good
14801,Female,19,7,86,61,10,Yes,No,70,Good
